"","fecha","titulo","texto"
"3072","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Dice ‘en investigación’, porque de la información que tenemos hasta el momento que se recabó del estudio de caso el cual fue levantado por el personal epidemiológico del Instituto Nacional de Enfermedades Respiratorias, identificaron que esta persona había tenido contacto en un periodo de incubación, es decir, con la posibilidad de un contagio a dos personas que habían desarrollado sintomatología."
"3073","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y además de estas dos personas que habían desarrollado sintomatología, se tiene un antecedente, que en este momento se está investigando, que la persona había demandado atención médica previamente en otra unidad y que posiblemente -es lo que se está investigando- pudiera haber permanecido algunas horas en esta otra unidad médica."
"3074","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, estas dos fuentes de investigación o líneas de investigación todavía están abiertas, la posibilidad de poder encontrar una cadena de transmisión, porque dependiendo si estas dos personas con las que tuvo contacto y que eran sintomáticas respiratorias pudieran estar en la base datos de casos confirmados o sospechosos o en su momento hubieran tenido algún antecedente de riesgo, no se podría descartar esta posibilidad."
"3075","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Claro, eso hay que comprobarlo, hay que comprobarlo y para poder hacerlo requiere de la investigación del caso. En este momento están trabajando las jurisdicciones sanitarias haciendo la investigación."
"3076","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Lógicamente cuando hay un lamentable deceso, uno de los sesgos que tenemos es que lamentablemente ya no lo podemos entrevistar directamente a la persona, por lo tanto, la información depende de lo que sepan los familiares, de lo que nos puedan compartir las amistades."
"3077","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Yo creo que esto va a terminar cerrado en las siguientes 24 horas en el sentido de que ya se terminan de realizar todas las entrevistas y todos los seguimientos posibles. Lo que pasa, mucho tiene que ver esto en la investigación epidemiológica es justo eso, es poder rastrear, preguntar, buscar, hasta poder en su momento tener agotada toda la información."
"3078","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, todavía está clasificado como en investigación, pero en su momento si no se logra identificar el rastro, claro que tendrá esa clasificación como tal."
"3079","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","PREGUNTA: ¿No estuvo en ninguno de los conciertos?"
"3080","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","JOSÉ LUIS ALOMÍA ZEGARRA: No estuvo en ninguno de los conciertos. Esta persona tiene el antecedente… Y de hecho lo podemos ver también con la fecha de inicio de síntomas, la fecha de inicio de síntomas es muy anterior, casi una semana antes de los conciertos que se llevaron el fin de semana-"
"3081","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Su ingreso al Instituto Nacional de Enfermedades Respiratorias fue el domingo, el domingo él ya estaba presentando una enfermedad limitante y, como decía, tenía el antecedente de ya haber estado demandando atención en otra unidad."
"3082","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, esta persona no fue definitivamente a los eventos el fin de semana, además que la sintomatología, más allá de este tiempo, inició todavía casi cinco o seis días antes de ese fin de semana."
"3083","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","INTERLOCUTORA: Pero sí hay otros dos que sí estuvieron en conciertos, en eventos masivos."
"3084","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","JOSÉ LUIS ALOMÍA ZEGARRA: Bueno, pudiera haber un antecedente, se tendría que verificar puntualmente los periodos de incubación como para ver si la posibilidad entre el inicio de síntomas y los periodos de incubación, que sabemos que la media está entre los cinco y los seis días, permitirían suponer que el contagio se pudo haber dado en un día determinado."
"3085","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Si son casos recientes, realmente la posibilidad es muy poca porque estamos hablando que necesitamos al menos seis días hacia atrás de la fecha de inicio de síntomas, no del día que se hace el diagnostico, sino de la fecha en que los signos y síntomas inician para entonces poder generar un supuesto de dónde pudiera haberse dado el contagio. Es parte de hecho en la investigación que se lleva a cabo en un momento determinado."
"3086","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","PREGUNTA: Sobre el cierre del corte."
"3087","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","JOSÉ LUIS ALOMÍA ZEGARRA: Ah, sobre el corte. De hecho, la razón por la que se corta a esa hora es porque la integración de todos los productos sale de diferentes áreas de la Dirección General de Epidemiologia."
"3088","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","La Unidad de Inteligencia Epidemiológica y Sanitaria prepara el panorama internacional, dado que es quien tiene las fuentes oficiales con la Organización Mundial de la Salud y es la entidad que además hace el monitoreo de diferentes eventos."
"3089","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","La Dirección de Investigación Operativa es la que realiza el corte de la base de datos y la pasa a los técnicos correspondientes para que hagan todo el trabajo de mapeo, de integración, de generación de gráficos en función de la recarga que significa."
"3090","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Porque no solamente es el trabajo de tomar la base y preparar los productos, sino que se requiere de mucho trabajo previo, técnico de comunicación con todas las entidades federativas, sobre todo aquellas que han notificado casos confirmados en las últimas 24 horas después del último corte."
"3091","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","De hecho, cuando ellos cortan a la 1:00 no es que a la 1:00 ya solamente se dedican a hacer estos productos; ellos cortan, pasan el producto al área correspondiente y ellos siguen trabajando con los estados para poder tener lista la información para el siguiente corte."
"3092","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","El poder saber los contactos, cómo han sido abordados, qué seguimientos se les ha dado, si tuvieron o no tuvieron la… les cruzaron o no la prueba a los contactos que se volvieron sintomáticos y estos se confirmaron, dónde están, es todo un trabajo de seguimiento que sí se hace desde la Dirección General de Epidemiología, pero es una interacción con los estados."
"3093","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Pudiéramos en su momento, basados un poco ya en la práctica diaria tratar de reducir, pero a lo mejor no podríamos bajar ese periodo de media hora o una hora más, porque es realmente lo que se define, recordando que no es que poquitito antes de las 7:00 tenemos productos, sino que los productos tienen que estar elaborados entre 5:30 y 6:00 para una revisión final, una validación y entonces poderlos pasar a los equipos para podérselos presentar. Pero nos llevamos en todo caso la posibilidad de revisar, si podemos acortar, aunque sea un poquito."
"3094","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: Gracias, doctor Alomía."
"3095","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Vamos con Blanca Valadez, los dos compañeros de aquí."
"3096","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","INTERLOCUTORA: Sobre las pruebas, me faltó que me digan si no han considerado o reconsiderado hacer pruebas masivas a más personas, ir a buscar a los que pudieran estar afectados."
"3097","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: No es una estrategia de vigilancia epidemiológica que se considere útil o eficiente."
"3098","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Como hemos explicado, las medidas de control epidémico que todos los países iniciaron aplicando con una base técnica se centran en el aspecto de la contención en torno a los casos sospechosos y se compone de tres elementos: detectar a los casos sospechosos y ponerlos en aislamiento. y estudiar a sus contactos y en ese proceso está involucrado el diagnóstico o laboratorio del caso sospechoso que en un momento dado pasa a ser clasificado como confirmado o no confirmado."
"3099","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Esta medida, como explicó el doctor Alomía y lo hemos comentado en otras ocasiones, tiene la posibilidad de aplicarse cuando hay pocos casos, por eso esta medida se recomienda utilizarla en la primera etapa de importación viral donde hay decenas de casos."
"3100","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En un momento dado este número de casos empieza a aumentar y la utilidad de estar detectando o intentando detectar a cada caso sospechoso para ponerlo en aislamiento, empieza a ser impráctico, pero además inconveniente, porque empieza a distraer los distintos mecanismos de la salud pública hacia un esfuerzo que desde el principio se sabe tiene límites."
"3101","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y es el momento en donde es más conveniente adelantar las intervenciones que se puede ejecutar para tener un alcance masivo. El alcance masivo de las intervenciones se logra con las intervenciones de mitigación, de mitigación comunitaria y es precisamente el distanciamiento social."
"3102","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Recuerden que en la transición entre etapa uno y etapa dos, o etapa dos y etapa tres no ocurre de un día de para otro o no ocurre cuando se agrega un caso más, de hecho no depende del número casos, de lo que depende es de las características de la transmisión. Cuando la transmisión ocurre en pequeños entornos familiares donde hay transmisión del caso importado a la primera generación, todavía estamos hablando de importación de casos."
"3103","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Cuando ya empiezan a ocurrir, no necesariamente con el primero, sino empiezan a ocurrir situaciones de transmisión donde no se puede rastrear quién fue la persona contagiante, entonces ya empieza a reconocerse un patrón de transmisión comunitaria."
"3104","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En el caso mexicano, y les pido lo tengan presente, decidimos adelantar medidas típicamente recomendadas para la fase dos, típicamente recomendadas. ¿Cuáles son estas? Las que anunciamos el sábado pasado y hemos reiterado y les pedimos, por favor, nos ayuden a que permeen a la sociedad:"
"3105","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Cancelación o posposición o reprogramación de los eventos masivos."
"3106","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Suspensión de las actividades escolares en forma anticipada."
"3107","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y la recomendación de suspender o sustituir por otros mecanismos aquellas actividades no esenciales de las organizaciones gubernamentales, las públicas o las sociales o las privadas. Es decir, todos aquellos trabajos por poner el ejemplo del caso laboral, puede haber otro tipo de actividades, pero aquellos trabajos que se pueden hacer desde casa, pues mejor que se hagan desde casa."
"3108","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En una gran cantidad de oficinas tanto públicas como privadas o sociales la gente trabaja con un instrumento de cómputo y utilizando el internet. Entonces, si es posible, hay que privilegiar que esos trabajos se realicen en casa y que las personas están en casa se queden ahí, que salgan lo menos posible a la comunidad."
"3109","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿Y de qué depende de que uno decida adelantar o esperar?"
"3110","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Lo hemos también comentado, lo retomo. Uno siempre quisiera tener las intervenciones lo más pronto posible para evitar la mayoría de los casos o todos potencialmente los casos, pero una intervención aplicada demasiado temprano tiene poca utilidad, porque ocurre en un momento de muy baja transmisión; en cambio, prolonga el periodo en el que la sociedad tiene afectadas sus actividades de sustentación, la alimentación, el servicio de limpia, el servicio de agua, el servicio de provisión de insumos generales para la vida diaria y eso tiene un límite, una sociedad no puede estar congelada por demasiado tiempo antes de entrar en una crisis y colapsarse."
"3111","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, este es un delicado balance que depende precisamente del análisis del que habla el doctor Alomía. El boletín o el comunicado técnico es la síntesis para propósitos de comunicación de un proceso de análisis que se realiza todos los días, y ahí es donde uno va identificando la necesidad, la oportunidad y la factibilidad de que se hagan las intervenciones."
"3112","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","PREGUNTA: Buenas noches, Blanca Valadez, de Grupo Milenio."
"3113","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","A mí me gustaría, yo sé que ya nos comentaron que en 24 horas tendrían la situación de la persona que murió, pero ¿qué pasa con la esposa o la pareja que estuvo en contacto con él y estuvo también en el hospital y estuvo incluso con compañeros de los medios de comunicación?"
"3114","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿Qué es lo que ahí va a proceder o están procediendo? No sé si ya le hicieron a la señora la prueba o está en un proceso de aislamiento."
"3115","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","También preguntarles, ahorita ya hay una serie de protestas, no solamente en el INER, sino también en el Issste y en diferentes hospitales, de que se quejan de que no hay insumos, la gente también se está quejando de que están pagando los servicios de salud cuando se supone que no tendrían que pagarlos."
"3116","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Comentarle, si una unidad médica, por ejemplo, en esta situación niega una atención médica como pasó en este caso que se está investigando ¿a qué delito o a que tipo de… o anormal, responsabilidad podría caer?"
"3117","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y hablo también de los hospitales privados, que ayer nos mostraron que también tiene capacidad hospitalaria como parte de hacer frente a la pandemia."
"3118","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Yo sé que ustedes no son parte médico, pero la persona de 74 años, saber dónde fue su contagio y si esta persona está en el sector privado o público."
"3119","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y bueno, perdón, el abuso, pero sí me gustaría saber: Estados Unidos y Canadá ya declararon estado de emergencia, ellos ya cerraron su frontera de manera unilateral."
"3120","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿En este consejo se está contemplando un plan parecido?"
"3121","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Es decir, usted nos ha dicho constantemente que esto no es una emergencia, pero no sé si están tratando de cambiar esa estrategia, considerando que los dos países ya lo determinaron, y de esta manera formar parte de los acuerdos del consejo."
"3122","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Gracias."
"3123","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: Con mucho gusto."
"3124","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Centrémonos en lo que es más relevante para la información pública de una epidemia, centrarnos en casos específicos que no son representativos de un fenómeno de la dinámica de la epidemia, pues es un poco menos informativo."
"3125","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Le voy a contestar lo del Consejo de Salubridad General, y el significado de sus decisiones. En algunos países, es el caso de Estados Unidos, es el caso de Argentina, es el caso de algunos países europeos, desde tiempo atrás, cuando ellos vivieron etapas de intensa transmisión, que ya hemos dicho que en general están un mes más afectados que nosotros, porque México entró a la epidemia gruesamente un mes detrás, decidieron tomar algunas disposiciones respecto a sus órganos que gobiernan la salubridad general, que podrían ser hasta cierto punto los equivalentes de nuestro Consejo de Salubridad General."
"3126","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En cada país la palabra emergencia tiene un significado diferente, ¿por qué razón?, porque obviamente los marcos legales son diferentes y el fundamento técnico de las declaraciones de emergencia o las declaratorias de emergencia es diferente."
"3127","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En muchos países declarar una emergencia implica solamente o principalmente el que se pueden disponer legalmente fondos especiales para contender con un fenómeno, puede ser un desastre natural, puede ser un fenómeno sanitario, etcétera."
"3128","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En nuestro país no tenemos un marco legal tan restrictivo que nos impida contender efectivamente contra esta epidemia. Como explicamos hace unos pocos días que vino el doctor Ruy López Ridaura acompañando al doctor Alomía, mostramos cómo hemos estado teniendo la posibilidad de utilizar recursos específicamente destinados para el propósito de comprar los insumos adicionales que se requiere para los casos adicionales que esta enfermedad va a producir, y que obviamente en ausencia de esta epidemia no se producirían."
"3129","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No hemos tenido dificultad alguna, entre otras muchas razones porque existe la voluntad política del gobierno de actuar, de actuar tempranamente, de actuar de manera integrada, de actuar de manera efectiva, y el propio presidente de la república ha tomado cartas en el asunto desde los primeros días de la preparación, contemplando que podemos tener algunas economías con reducciones de gasto superfluo que hay en todavía en algunas partes del gobierno y destinarlos prioritariamente para la salud."
"3130","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, en ese sentido es que vamos bien."
"3131","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Les platico de la reunión que acaba de terminar, es la razón porque llegué algunos minutos tarde aquí, a la conferencia."
"3132","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Hoy ocurrió la sesión extraordinaria del Consejo de Salubridad General. Para que toda la audiencia conozca, el Consejo de Salubridad General es una autoridad de salud, las autoridades de salud previstas en la ley son el presidente de la república, el secretario de Salud, el Consejo de Salubridad General, que es la única autoridad colectiva formada por muchas personas, pero la preside el presidente de la república y la autoridad estatales, los gobiernos estatales son autoridad sanitaria."
"3133","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","El consejo está formado por la representación de muchas de las dependencias de la administración pública federal, de las secretarías de Estado, el Consejo Nacional de Ciencia y Tecnología, de las instituciones académicas, por ejemplo, la Universidad Nacional Autónoma de México, participan también algunos representantes de la sociedad civil, por ejemplo, las fundaciones, Funsalud es un invitado permanente y hay algunos miembros que votan que son básicamente las instituciones públicas y hay algunos que dan opiniones, pero no vota, la decisión está en manos del gobierno."
"3134","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","La utilidad del consejo es poder tener una identificación de los distintos aspectos que están involucrados en el manejo de una epidemia, tanto en el aspecto puramente de salud como de otros aspectos que tiene que ver con lo social, con lo económico, con el bienestar, con la participación de las instituciones académicas, con la investigación científica necesaria para el manejo de la epidemia, etcétera, etcétera."
"3135","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, desde hace algunos pocos días ha existido en la sociedad al menos aquella que está representada por grupos selectos de personas académicas o con historia previa de trabajo en algunos poderes de la unión y ha sido expresada por algunas de las comunicadoras y comunicadores."
"3136","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","La idea de que es indispensable convocar al Consejo de Salubridad General. Lo primero que es útil es aclarar es… bueno, la expresión que se ha usado es: ‘instalar el consejo’. El consejo se instaló en 1917 lo que ocurre… y la historia del consejo además viene de 1957, lo creó el presidente Juárez, entonces, no se necesita instalar al consejo."
"3137","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","El consejo tiene actividades del día a día que preside el secretario de Salud y coordina el secretario del propio consejo y tiene actividades del pleno del consejo; es decir, cuando hay sesiones de todas y todas y todos los que participan en él."
"3138","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En este caso el consejo, las disposiciones que el consejo puede tomar habían sido cubiertas extensamente desde semanas atrás, cerca de dos meses, por comités específicamente dos comités que han estado sesionando conjuntamente: el Comité Nacional para la Seguridad en Salud que preside el secretario de Salud; el Comité Nacional de Emergencias, que preside el secretario de Seguridad Pública."
"3139","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y la composición, las personas y las instituciones representadas en estos dos comités son las mismas que el Consejo de Salubridad, es decir, el objetivo era tener una coordinación de todo el gobierno para poder coordinarnos con toda la sociedad. Y eso lo hemos logrado de una manera muy armónica desde que inició esta epidemia."
"3140","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En las sesiones del Comité Nacional para la Seguridad en Salud y del Comité Nacional de Emergencias, la más reciente ayer, ayer tuvimos una sesión conjunta de estos dos comités, hemos ido corroborando que las distintas instituciones que participan en los subcomités técnicos, específicamente el Subcomité de Enfermedades Emergentes, son convalidadas, son ratificadas por el nivel superior de las dependencias de la administración pública, es decir, las personas titulares de los ramos, de las secretarías de Estado."
"3141","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Hoy, sin embargo, hemos participado en la sesión del consejo. Está terminando en estos momentos, y fue productiva porque permitió, acaso una vez más, corroborar que existe consenso entre instituciones, en este caso organizaciones sociales de muy variada naturaleza, orientación y atribuciones en que el plan integral que México inició con su monitoreo y alerta temprana en diciembre de 2019 y ya de manera más formal en enero de 2020 y que ha continuado, es el plan correcto para enfrentar científica y técnicamente esta epidemia."
"3142","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Allá atrás. Ah, no perdón, estaban ustedes. Ya hay que dar la palabra a otros, porque si no, nos atascamos."
"3143","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","PREGUNTA: Alejandro Arcos, Plenilunia."
"3144","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Yo tengo tres preguntas. Si se implanta… va a ser una sesión permanente el Consejo de Salubridad o se cerró, y si ellos darían la línea si es que se queda abierta."
"3145","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Existe una enorme confusión todavía con respecto a los laboratorios, siguen preguntando si pueden o no hacerlo, si nos puede aclarar algo al respecto."
"3146","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y, finalmente, yo creo que no he hecho bien mi trabajo o no hemos hecho bien nuestro trabajo, porque un juez está pidiéndole mayor información acerca de las medidas preventivas y de las acciones, y desean más información y presentar más acciones con respecto a la detección, también, su comentario al respecto."
"3147","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: Muchas gracias."
"3148","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Déjeme empezar por la última pregunta. Efectivamente, nos llama la atención que amplios sectores de la sociedad han estado informados por distintos mecanismos que tiene el gobierno federal. Por ejemplo, en toda la estructura de los programas sociales de bienestar tenemos la posibilidad de tener comunicación literalmente en tiempo real con cerca de 21 millones de personas; y esto ha sido muy benéfico porque desde hace varias semanas, la Secretaría de Bienestar, quien coordina todo este aspecto, ha permeado ya de tiempo atrás distintos mensajes, que sobre todo en las comunidades prioritarias en términos del gasto social y los programas sociales están familiarizadas con este fenómeno."
"3149","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En ciertos ámbitos de la sociedad, particularmente algunos ámbitos urbanos, pareciera que existe un impacto muy negativo de la desinformación. Y la desinformación posiblemente sólo podría atribuirse a un efecto intencional de circular noticias falsas, como lo hemos visto en varias ocasiones, incluyendo cuando se anunció sin una verificación apropiada que había muerto la primera persona con coronavirus. Afortunadamente no fue el caso."
"3150","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","O, por ejemplo, lo que ocurrió hoy que circularon dos laboratorios privados, y voy a decir sus nombres, los laboratorios Chopo y los laboratorios Biomédica de Referencia, circularon en redes sociales una pequeña ficha informativa con los logotipos de estas compañías diciendo que por disposición de la Secretaría de Salud no podían realizar la prueba del coronavirus."
"3151","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Por supuesto, a reserva de que alguien también esté implantando o suplantando la identidad de estos laboratorios y después ellos puedan demostrar de manera creíble a la sociedad que ellos no fueron quienes circularon esta noticia o esta información que podía interpretarse quizá como confusa en el menor de los casos."
"3152","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿Cuál es la realidad?"
"3153","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No existe disposición alguna de prohibir el diagnóstico realizado por instituciones u organizaciones privadas. Lo vuelvo a decir: la Secretaría de Salud, el gobierno de la república no está impidiendo que empresas privadas de diagnóstico o bien hospitales realicen la prueba."
"3154","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No sólo eso, desde que se inició la preparación y se instalaron los grupos técnicos para el manejo de los planes de esta contención y mitigación y demás de esta epidemia, se invitó a distintas compañías privadas de hospitales y de laboratorios que han estado trabajando de manera muy armónica con el gobierno en la preparación."
"3155","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y se tomaron desde el principio dos reglas generales que de manera específica podría detallar el doctor Alomía:"
"3156","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","La primera es para poder hacer el diagnóstico hay que demostrar que el diagnóstico es válido, esto quiere decir que la prueba se hace correctamente siguiendo los estándares nacionales e internacionales que la entidad correspondiente, que es el Instituto de Diagnóstico y Referencia Epidemiológicos, Indre, acredita."
"3157","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, el Indre tiene la facultad de acreditar la competencia técnica de los laboratorios de cualquier característica, los laboratorios públicos de salud pública o los laboratorios privados. Ese es el primer requisito."
"3158","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y el segundo es que se comprometan con lo que mandata la Ley General de Salud y la Norma Oficial Mexicana 017 para la vigilancia epidemiológica, que es la notificación inmediata de resultados reactivos o positivos al coronavirus."
